congress,chamber,rollnumber,icpsr,cast_code,prob
79,Senate,25,96738,7,6.8
79,Senate,26,52,6,89.1
79,Senate,26,193,7,80.2
79,Senate,26,296,6,87.7
79,Senate,26,349,6,91.6
79,Senate,26,394,6,81.4
79,Senate,26,404,6,87.6
79,Senate,26,437,6,90.5
79,Senate,26,710,6,74.4
79,Senate,26,1021,7,70.1
79,Senate,26,1027,7,57.0
79,Senate,26,1031,6,93.6
79,Senate,26,1071,1,59.2
79,Senate,26,1194,7,49.9
79,Senate,26,1245,9,71.8
79,Senate,26,1317,4,92.4
79,Senate,26,1330,7,26.9
79,Senate,26,1338,1,70.6
79,Senate,26,1365,7,60.0
79,Senate,26,1489,6,51.8
79,Senate,26,1494,6,52.1
79,Senate,26,1634,1,9.5
79,Senate,26,1678,6,85.6
79,Senate,26,1986,6,82.0
79,Senate,26,2066,1,34.1
79,Senate,26,2656,6,71.3
79,Senate,26,2702,1,12.6
79,Senate,26,2822,7,64.9
79,Senate,26,2901,6,70.6
79,Senate,26,3110,6,74.4
79,Senate,26,3388,6,77.1
79,Senate,26,3536,6,82.3
79,Senate,26,3544,6,95.1
79,Senate,26,3625,7,94.6
79,Senate,26,3783,6,91.8
79,Senate,26,3872,6,89.5
79,Senate,26,3882,6,71.0
79,Senate,26,4150,6,83.1
79,Senate,26,4184,6,87.7
79,Senate,26,4210,1,58.9
79,Senate,26,4227,6,86.7
79,Senate,26,4382,7,53.5
79,Senate,26,4418,6,77.9
79,Senate,26,4483,6,75.9
79,Senate,26,4949,1,24.9
79,Senate,26,4962,7,46.2
79,Senate,26,5009,6,73.3
79,Senate,26,5240,6,89.6
79,Senate,26,5402,6,64.3
79,Senate,26,5452,1,23.6
79,Senate,26,5823,6,92.9
79,Senate,26,5913,6,89.5
79,Senate,26,6107,6,73.8
79,Senate,26,6132,1,30.7
79,Senate,26,6151,6,66.0
79,Senate,26,6242,6,80.5
79,Senate,26,6293,6,86.9
79,Senate,26,6346,6,94.8
79,Senate,26,6394,7,94.4
79,Senate,26,6525,6,63.3
79,Senate,26,6561,7,91.6
79,Senate,26,6629,1,85.8
79,Senate,26,6800,1,7.9
79,Senate,26,6820,6,86.6
79,Senate,26,6836,6,92.4
79,Senate,26,7021,6,49.4
79,Senate,26,7070,1,11.7
79,Senate,26,7126,6,75.6
79,Senate,26,7333,6,86.6
79,Senate,26,7685,6,93.6
79,Senate,26,7780,6,53.6
79,Senate,26,7826,1,41.1
79,Senate,26,7960,1,58.8
79,Senate,26,8138,6,66.0
79,Senate,26,8185,7,83.1
79,Senate,26,8320,7,90.6
79,Senate,26,8476,1,48.8
79,Senate,26,8635,7,88.6
79,Senate,26,8929,6,75.0
79,Senate,26,9125,9,63.6
79,Senate,26,9152,6,63.1
79,Senate,26,9210,6,73.3
79,Senate,26,9291,6,88.8
79,Senate,26,9298,7,33.6
79,Senate,26,9303,6,80.5
79,Senate,26,9401,6,91.8
79,Senate,26,9506,6,94.5
79,Senate,26,9538,1,8.5
79,Senate,26,9604,6,73.3
79,Senate,26,9713,6,94.3
79,Senate,26,9782,7,88.1
79,Senate,26,9984,1,37.6
79,Senate,26,9998,7,22.1
79,Senate,26,10047,6,61.0
79,Senate,26,10110,6,81.4
79,Senate,26,10205,7,36.5
79,Senate,26,10221,6,54.3
79,Senate,26,10450,1,30.6
79,Senate,26,96738,7,96.2
79,Senate,27,52,6,89.6
79,Senate,27,193,7,79.8
79,Senate,27,296,6,88.3
79,Senate,27,349,6,91.8
79,Senate,27,394,6,82.6
79,Senate,27,404,1,12.5
79,Senate,27,437,6,90.5
79,Senate,27,710,6,73.7
79,Senate,27,1021,7,70.6
79,Senate,27,1027,7,57.4
79,Senate,27,1031,6,93.7
79,Senate,27,1071,1,60.0
79,Senate,27,1194,7,49.5
79,Senate,27,1245,9,71.0
79,Senate,27,1317,4,93.3
79,Senate,27,1330,7,25.4
79,Senate,27,1338,1,71.9
79,Senate,27,1365,7,58.8
79,Senate,27,1489,1,48.5
79,Senate,27,1494,6,50.7
79,Senate,27,1634,1,9.4
79,Senate,27,1678,6,85.4
79,Senate,27,1986,6,81.6
79,Senate,27,2066,6,65.4
79,Senate,27,2656,6,71.2
79,Senate,27,2702,1,12.7
79,Senate,27,2822,7,63.8
79,Senate,27,2901,6,69.7
79,Senate,27,3110,6,76.0
79,Senate,27,3388,6,76.7
79,Senate,27,3536,6,82.0
79,Senate,27,3544,6,95.4
79,Senate,27,3625,7,94.8
79,Senate,27,3783,6,91.9
79,Senate,27,3872,6,89.7
79,Senate,27,3882,6,70.9
79,Senate,27,4150,6,84.4
79,Senate,27,4184,6,87.6
79,Senate,27,4210,1,59.7
79,Senate,27,4227,6,86.6
79,Senate,27,4382,7,53.5
79,Senate,27,4418,6,77.4
79,Senate,27,4483,6,75.3
79,Senate,27,4949,6,74.5
79,Senate,27,4962,1,55.4
79,Senate,27,5009,6,72.6
79,Senate,27,5240,7,89.6
79,Senate,27,5402,6,63.2
79,Senate,27,5452,1,24.1
79,Senate,27,5823,6,93.1
79,Senate,27,5913,6,89.5
79,Senate,27,6107,6,73.1
79,Senate,27,6132,1,31.7
79,Senate,27,6151,6,65.0
79,Senate,27,6242,6,80.1
79,Senate,27,6293,6,86.8
79,Senate,27,6346,6,95.1
79,Senate,27,6394,7,94.6
79,Senate,27,6525,6,63.1
79,Senate,27,6561,7,91.8
79,Senate,27,6629,7,12.8
79,Senate,27,6800,1,7.8
79,Senate,27,6820,7,86.5
79,Senate,27,6836,6,92.6
79,Senate,27,7021,6,47.8
79,Senate,27,7070,6,88.2
79,Senate,27,7126,6,74.9
79,Senate,27,7333,6,86.5
79,Senate,27,7685,6,93.7
79,Senate,27,7780,6,52.9
79,Senate,27,7826,1,41.7
79,Senate,27,7960,1,60.2
79,Senate,27,8138,7,64.9
79,Senate,27,8185,7,83.9
79,Senate,27,8320,7,90.7
79,Senate,27,8476,1,50.3
79,Senate,27,8635,7,89.6
79,Senate,27,8929,6,74.3
79,Senate,27,9125,9,62.4
79,Senate,27,9152,6,64.1
79,Senate,27,9210,6,73.2
79,Senate,27,9291,7,88.7
79,Senate,27,9298,7,32.1
79,Senate,27,9303,6,80.1
79,Senate,27,9401,6,92.4
79,Senate,27,9506,6,94.7
79,Senate,27,9538,1,8.3
79,Senate,27,9604,7,73.4
79,Senate,27,9713,6,94.5
79,Senate,27,9782,7,88.1
79,Senate,27,9984,1,38.9
79,Senate,27,9998,7,20.7
79,Senate,27,10047,6,61.2
79,Senate,27,10110,6,82.0
79,Senate,27,10205,1,64.4
79,Senate,27,10221,6,53.3
79,Senate,27,10450,1,31.1
79,Senate,27,96738,7,96.5
79,Senate,28,52,6,86.0
79,Senate,28,193,7,89.3
79,Senate,28,296,6,82.9
79,Senate,28,349,6,93.9
79,Senate,28,394,7,71.0
79,Senate,28,404,6,95.5
79,Senate,28,437,6,97.0
79,Senate,28,710,6,85.7
79,Senate,28,1021,6,60.5
79,Senate,28,1027,1,53.6
79,Senate,28,1031,6,96.7
79,Senate,28,1071,1,70.4
79,Senate,28,1194,7,38.9
79,Senate,28,1245,9,79.5
79,Senate,28,1317,7,85.0
79,Senate,28,1330,1,85.8
79,Senate,28,1338,1,81.5
79,Senate,28,1365,1,47.2
79,Senate,28,1489,1,59.1
79,Senate,28,1494,6,40.8
79,Senate,28,1634,1,5.0
79,Senate,28,1678,6,93.5
79,Senate,28,1986,6,91.5
79,Senate,28,2066,6,58.1
79,Senate,28,2656,6,64.4
79,Senate,28,2702,1,4.9
79,Senate,28,2822,7,67.1
79,Senate,28,2901,6,79.1
79,Senate,28,3110,6,62.4
79,Senate,28,3388,6,92.3
79,Senate,28,3536,6,87.5
79,Senate,28,3544,6,96.0
79,Senate,28,3625,7,97.1
79,Senate,28,3783,6,97.0
79,Senate,28,3872,6,96.2
79,Senate,28,3882,6,63.5
79,Senate,28,4150,6,72.0
79,Senate,28,4184,6,94.9
79,Senate,28,4210,1,70.0
79,Senate,28,4227,6,94.2
79,Senate,28,4382,1,57.2
79,Senate,28,4418,6,90.8
79,Senate,28,4483,6,80.8
79,Senate,28,4949,6,78.6
79,Senate,28,4962,1,67.4
79,Senate,28,5009,6,84.7
79,Senate,28,5240,6,97.1
79,Senate,28,5402,6,65.2
79,Senate,28,5452,1,21.0
79,Senate,28,5823,6,97.0
79,Senate,28,5913,6,96.4
79,Senate,28,6107,6,83.6
79,Senate,28,6132,1,29.9
79,Senate,28,6151,6,68.9
79,Senate,28,6242,6,92.0
79,Senate,28,6293,6,94.1
79,Senate,28,6346,6,97.3
79,Senate,28,6394,7,97.4
79,Senate,28,6525,6,53.9
79,Senate,28,6561,6,97.3
79,Senate,28,6629,1,94.2
79,Senate,28,6800,6,97.1
79,Senate,28,6820,6,96.4
79,Senate,28,6836,6,97.4
79,Senate,28,7021,6,37.3
79,Senate,28,7070,6,95.0
79,Senate,28,7126,6,82.1
79,Senate,28,7333,6,96.4
79,Senate,28,7685,6,96.7
79,Senate,28,7780,6,42.5
79,Senate,28,7826,1,51.1
79,Senate,28,7960,6,27.6
79,Senate,28,8138,6,69.5
79,Senate,28,8185,6,75.9
79,Senate,28,8320,7,96.0
79,Senate,28,8476,1,59.6
79,Senate,28,8635,6,80.1
79,Senate,28,8929,6,83.7
79,Senate,28,9125,9,64.3
79,Senate,28,9152,6,52.2
79,Senate,28,9210,6,87.9
79,Senate,28,9291,6,96.2
79,Senate,28,9298,7,20.1
79,Senate,28,9303,6,89.7
79,Senate,28,9401,1,12.7
79,Senate,28,9506,6,97.4
79,Senate,28,9538,1,6.3
79,Senate,28,9604,6,66.1
79,Senate,28,9713,6,97.4
79,Senate,28,9782,7,92.3
79,Senate,28,9984,1,38.3
79,Senate,28,9998,1,87.5
79,Senate,28,10047,6,50.5
79,Senate,28,10110,6,75.0
79,Senate,28,10205,1,74.2
79,Senate,28,10221,1,56.5
79,Senate,28,10450,1,35.8
79,Senate,28,96738,6,95.9
79,Senate,29,52,1,99.4
79,Senate,29,193,2,90.4
79,Senate,29,296,1,99.5
79,Senate,29,349,1,98.7
79,Senate,29,394,2,99.6
79,Senate,29,404,1,94.5
79,Senate,29,437,1,95.4
79,Senate,29,710,1,82.9
79,Senate,29,1021,1,98.2
79,Senate,29,1027,1,96.9
79,Senate,29,1031,1,98.3
79,Senate,29,1071,1,83.0
79,Senate,29,1194,7,91.3
79,Senate,29,1245,9,82.2
79,Senate,29,1317,2,99.8
79,Senate,29,1330,1,42.4
79,Senate,29,1338,1,63.4
79,Senate,29,1365,1,80.4
79,Senate,29,1489,1,93.1
79,Senate,29,1494,1,73.7
79,Senate,29,1634,6,2.4
79,Senate,29,1678,1,94.2
79,Senate,29,1986,1,91.2
79,Senate,29,2066,1,93.4
79,Senate,29,2656,1,96.3
79,Senate,29,2702,6,5.3
79,Senate,29,2822,3,74.6
79,Senate,29,2901,1,79.6
79,Senate,29,3110,1,99.5
79,Senate,29,3388,1,82.7
79,Senate,29,3536,1,94.5
79,Senate,29,3544,1,99.3
79,Senate,29,3625,3,98.4
79,Senate,29,3783,1,96.6
79,Senate,29,3872,1,90.3
79,Senate,29,3882,1,96.7
79,Senate,29,4150,1,99.7
79,Senate,29,4184,1,95.2
79,Senate,29,4210,1,83.7
79,Senate,29,4227,1,94.8
79,Senate,29,4382,1,94.8
79,Senate,29,4418,1,85.5
79,Senate,29,4483,1,89.7
79,Senate,29,4949,1,90.0
79,Senate,29,4962,6,39.0
79,Senate,29,5009,1,81.6
79,Senate,29,5240,1,93.4
79,Senate,29,5402,1,75.1
79,Senate,29,5452,6,8.0
79,Senate,29,5823,1,97.5
79,Senate,29,5913,1,95.3
79,Senate,29,6107,1,83.3
79,Senate,29,6132,6,15.1
79,Senate,29,6151,1,76.4
79,Senate,29,6242,1,88.6
79,Senate,29,6293,1,95.1
79,Senate,29,6346,1,98.2
79,Senate,29,6394,3,97.0
79,Senate,29,6525,1,94.7
79,Senate,29,6561,1,94.4
79,Senate,29,6629,6,85.4
79,Senate,29,6800,1,96.7
79,Senate,29,6820,1,91.6
79,Senate,29,6836,1,95.8
79,Senate,29,7021,1,56.6
79,Senate,29,7070,1,95.7
79,Senate,29,7126,1,88.1
79,Senate,29,7333,1,91.7
79,Senate,29,7685,1,98.3
79,Senate,29,7780,1,89.3
79,Senate,29,7826,1,91.0
79,Senate,29,7960,1,67.1
79,Senate,29,8138,1,75.7
79,Senate,29,8185,1,99.4
79,Senate,29,8320,5,3.1
79,Senate,29,8476,6,41.0
79,Senate,29,8635,1,99.8
79,Senate,29,8929,1,85.7
79,Senate,29,9125,9,73.3
79,Senate,29,9152,1,98.6
79,Senate,29,9210,1,70.7
79,Senate,29,9291,1,94.9
79,Senate,29,9298,5,43.6
79,Senate,29,9303,1,90.5
79,Senate,29,9401,1,99.7
79,Senate,29,9506,1,97.4
79,Senate,29,9538,1,98.7
79,Senate,29,9604,1,97.4
79,Senate,29,9713,1,96.8
79,Senate,29,9782,2,97.3
79,Senate,29,9984,6,27.9
79,Senate,29,9998,6,53.9
79,Senate,29,10047,1,96.4
79,Senate,29,10110,1,99.1
79,Senate,29,10205,1,79.5
79,Senate,29,10221,1,82.9
79,Senate,29,10450,6,6.9
79,Senate,29,96738,1,99.5
79,Senate,30,52,6,99.9
79,Senate,30,193,7,92.5
79,Senate,30,296,6,99.9
79,Senate,30,349,6,99.6
79,Senate,30,394,7,99.9
79,Senate,30,404,6,97.1
79,Senate,30,437,4,98.1
79,Senate,30,710,1,15.8
79,Senate,30,1021,6,98.9
79,Senate,30,1027,7,97.4
79,Senate,30,1031,7,99.6
79,Senate,30,1071,6,76.2
79,Senate,30,1194,6,89.5
79,Senate,30,1317,6,100.0
79,Senate,30,1330,1,75.6
79,Senate,30,1338,6,47.2
79,Senate,30,1365,6,76.1
79,Senate,30,1489,6,92.2
79,Senate,30,1494,6,65.7
79,Senate,30,1634,6,99.1
79,Senate,30,1678,6,96.5
79,Senate,30,1986,7,93.6
79,Senate,30,2066,6,93.4
79,Senate,30,2656,6,97.0
79,Senate,30,2702,6,97.2
79,Senate,30,2822,6,71.7
79,Senate,30,2901,6,79.3
79,Senate,30,3110,6,99.9
79,Senate,30,3388,6,85.7
79,Senate,30,3536,4,96.1
79,Senate,30,3544,6,99.9
79,Senate,30,3625,7,99.7
79,Senate,30,3783,6,98.8
79,Senate,30,3872,6,95.9
79,Senate,30,3882,6,97.4
79,Senate,30,4150,6,100.0
79,Senate,30,4184,6,97.5
79,Senate,30,4210,6,77.4
79,Senate,30,4227,6,97.1
79,Senate,30,4382,6,94.6
79,Senate,30,4418,6,87.9
79,Senate,30,4483,6,90.7
79,Senate,30,4949,6,90.8
79,Senate,30,4962,7,48.9
79,Senate,30,5009,6,82.5
79,Senate,30,5240,6,97.1
79,Senate,30,5402,6,71.8
79,Senate,30,5452,1,7.0
79,Senate,30,5823,6,99.3
79,Senate,30,5913,6,97.9
79,Senate,30,6107,6,84.2
79,Senate,30,6132,1,16.1
79,Senate,30,6151,6,74.0
79,Senate,30,6242,6,91.2
79,Senate,30,6293,6,97.3
79,Senate,30,6346,6,99.6
79,Senate,30,6394,7,99.3
79,Senate,30,6525,6,94.8
79,Senate,30,6561,6,98.0
79,Senate,30,6629,1,96.1
79,Senate,30,6800,6,98.9
79,Senate,30,6820,6,95.3
79,Senate,30,6836,7,98.6
79,Senate,30,7021,1,54.3
79,Senate,30,7070,6,97.9
79,Senate,30,7126,6,89.0
79,Senate,30,7333,6,95.4
79,Senate,30,7685,6,99.6
79,Senate,30,7780,6,86.9
79,Senate,30,7826,1,10.3
79,Senate,30,7958,9,78.3
79,Senate,30,7960,6,54.6
79,Senate,30,8138,6,73.3
79,Senate,30,8185,7,99.8
79,Senate,30,8320,7,98.8
79,Senate,30,8476,6,48.9
79,Senate,30,8635,6,100.0
79,Senate,30,8764,9,88.9
79,Senate,30,8929,1,13.3
79,Senate,30,9152,6,99.2
79,Senate,30,9210,6,77.2
79,Senate,30,9291,4,97.5
79,Senate,30,9298,7,40.0
79,Senate,30,9303,6,92.6
79,Senate,30,9401,6,100.0
79,Senate,30,9506,6,99.4
79,Senate,30,9538,7,99.6
79,Senate,30,9604,7,98.2
79,Senate,30,9713,4,99.2
79,Senate,30,9782,6,98.8
79,Senate,30,9984,7,67.8
79,Senate,30,9998,7,26.5
79,Senate,30,10047,6,96.9
79,Senate,30,10110,6,99.6
79,Senate,30,10205,7,70.5
79,Senate,30,10221,6,78.2
79,Senate,30,10450,1,6.7
79,Senate,30,96738,6,100.0
79,Senate,31,52,1,72.6
79,Senate,31,193,7,66.0
79,Senate,31,296,6,25.5
79,Senate,31,349,6,42.2
79,Senate,31,394,6,24.1
79,Senate,31,404,1,38.8
79,Senate,31,437,7,23.9
79,Senate,31,710,1,68.0
79,Senate,31,1021,1,84.9
79,Senate,31,1027,1,85.9
79,Senate,31,1031,7,37.2
79,Senate,31,1071,3,92.3
79,Senate,31,1194,1,90.5
79,Senate,31,1317,6,34.7
79,Senate,31,1330,1,96.0
79,Senate,31,1338,1,94.0
79,Senate,31,1365,1,93.6
79,Senate,31,1489,1,89.6
79,Senate,31,1494,1,95.1
79,Senate,31,1634,1,50.5
79,Senate,31,1678,1,53.0
79,Senate,31,1986,7,58.1
79,Senate,31,2066,1,90.2
79,Senate,31,2656,6,12.4
79,Senate,31,2702,6,57.8
79,Senate,31,2822,1,89.7
79,Senate,31,2901,6,20.1
79,Senate,31,3110,1,76.1
79,Senate,31,3388,1,31.7
79,Senate,31,3536,7,73.9
79,Senate,31,3544,1,44.4
79,Senate,31,3625,7,30.7
79,Senate,31,3783,6,72.6
79,Senate,31,3872,6,92.8
79,Senate,31,3882,6,12.6
79,Senate,31,4150,6,26.4
79,Senate,31,4184,6,54.6
79,Senate,31,4210,1,92.2
79,Senate,31,4227,6,50.5
79,Senate,31,4382,1,88.3
79,Senate,31,4418,6,49.7
79,Senate,31,4483,1,82.0
79,Senate,31,4949,1,84.2
79,Senate,31,4962,1,96.3
79,Senate,31,5009,1,69.4
79,Senate,31,5240,1,14.1
79,Senate,31,5402,1,90.7
79,Senate,31,5452,1,83.9
79,Senate,31,5823,6,69.5
79,Senate,31,5913,6,68.9
79,Senate,31,6107,6,26.0
79,Senate,31,6132,1,89.1
79,Senate,31,6151,1,89.0
79,Senate,31,6242,1,50.3
79,Senate,31,6293,6,48.8
79,Senate,31,6346,6,73.7
79,Senate,31,6394,7,17.5
79,Senate,31,6525,1,89.6
79,Senate,31,6561,6,87.9
79,Senate,31,6629,1,95.3
79,Senate,31,6800,6,73.9
79,Senate,31,6820,6,81.1
79,Senate,31,6836,7,16.6
79,Senate,31,7021,1,96.3
79,Senate,31,7070,1,45.7
79,Senate,31,7126,6,20.1
79,Senate,31,7333,6,80.0
79,Senate,31,7685,1,36.6
79,Senate,31,7780,7,92.0
79,Senate,31,7826,1,91.6
79,Senate,31,7958,9,90.9
79,Senate,31,7960,1,95.4
79,Senate,31,8138,1,88.4
79,Senate,31,8185,7,78.3
79,Senate,31,8320,7,40.3
79,Senate,31,8476,1,96.0
79,Senate,31,8635,1,71.0
79,Senate,31,8764,9,60.2
79,Senate,31,8929,1,75.9
79,Senate,31,9152,1,82.0
79,Senate,31,9210,6,96.9
79,Senate,31,9291,7,32.8
79,Senate,31,9298,7,95.7
79,Senate,31,9303,1,64.5
79,Senate,31,9401,1,67.7
79,Senate,31,9506,1,19.7
79,Senate,31,9538,7,58.6
79,Senate,31,9604,7,86.2
79,Senate,31,9713,7,16.6
79,Senate,31,9782,1,63.2
79,Senate,31,9984,3,91.8
79,Senate,31,9998,7,94.4
79,Senate,31,10047,1,87.5
79,Senate,31,10110,1,80.5
79,Senate,31,10205,3,92.4
79,Senate,31,10221,1,93.8
79,Senate,31,10450,3,89.6
79,Senate,31,96738,1,42.8
79,Senate,32,52,1,13.0
79,Senate,32,193,7,93.1
79,Senate,32,296,6,84.4
79,Senate,32,349,6,93.4
79,Senate,32,394,4,73.9
79,Senate,32,404,6,95.3
79,Senate,32,437,7,95.4
79,Senate,32,710,6,91.8
79,Senate,32,1021,1,29.4
79,Senate,32,1027,7,59.2
79,Senate,32,1031,7,94.8
79,Senate,32,1071,7,48.3
79,Senate,32,1194,7,56.0
79,Senate,32,1317,6,82.3
79,Senate,32,1330,7,32.0
79,Senate,32,1338,6,36.6
79,Senate,32,1365,6,72.9
79,Senate,32,1489,6,57.1
79,Senate,32,1494,6,63.5
79,Senate,32,1634,1,5.4
79,Senate,32,1678,6,94.6
79,Senate,32,1986,7,94.0
79,Senate,32,2066,6,73.1
79,Senate,32,2656,6,76.3
79,Senate,32,2702,6,95.2
79,Senate,32,2822,6,83.1
79,Senate,32,2901,6,89.0
79,Senate,32,3110,6,66.7
79,Senate,32,3388,6,93.8
79,Senate,32,3536,7,91.8
79,Senate,32,3544,6,93.4
79,Senate,32,3625,7,94.5
79,Senate,32,3783,6,95.3
79,Senate,32,3872,6,90.7
79,Senate,32,3882,6,75.2
79,Senate,32,4150,6,73.6
79,Senate,32,4184,6,95.0
79,Senate,32,4210,6,48.5
79,Senate,32,4227,4,94.8
79,Senate,32,4382,6,57.8
79,Senate,32,4418,6,93.7
79,Senate,32,4483,6,89.2
79,Senate,32,4949,1,12.0
79,Senate,32,4962,7,56.7
79,Senate,32,5009,6,91.4
79,Senate,32,5240,6,94.8
79,Senate,32,5402,6,82.0
79,Senate,32,5452,1,12.2
79,Senate,32,5823,6,95.1
79,Senate,32,5913,6,95.4
79,Senate,32,6107,6,91.0
79,Senate,32,6132,6,84.0
79,Senate,32,6151,6,84.0
79,Senate,32,6242,6,94.2
79,Senate,32,6293,6,94.7
79,Senate,32,6346,6,94.3
79,Senate,32,6394,7,93.4
79,Senate,32,6525,6,68.8
79,Senate,32,6561,6,93.9
79,Senate,32,6629,1,84.3
79,Senate,32,6800,6,95.2
79,Senate,32,6820,6,95.2
79,Senate,32,6836,7,94.6
79,Senate,32,7021,6,62.1
79,Senate,32,7070,6,95.0
79,Senate,32,7126,6,90.0
79,Senate,32,7333,4,95.2
79,Senate,32,7685,6,94.8
79,Senate,32,7780,7,61.0
79,Senate,32,7826,1,33.6
79,Senate,32,7958,9,81.7
79,Senate,32,7960,6,49.7
79,Senate,32,8138,6,84.4
79,Senate,32,8185,7,79.7
79,Senate,32,8320,7,95.2
79,Senate,32,8476,1,35.2
79,Senate,32,8635,6,79.8
79,Senate,32,8764,9,93.2
79,Senate,32,8929,6,90.9
79,Senate,32,9152,1,38.5
79,Senate,32,9210,6,79.7
79,Senate,32,9291,7,95.4
79,Senate,32,9298,7,40.5
79,Senate,32,9303,6,93.3
79,Senate,32,9401,6,86.1
79,Senate,32,9506,6,93.9
79,Senate,32,9538,6,93.3
79,Senate,32,9604,7,76.4
79,Senate,32,9713,7,93.3
79,Senate,32,9782,1,6.6
79,Senate,32,9984,7,80.1
79,Senate,32,9998,7,28.0
79,Senate,32,10047,1,35.9
79,Senate,32,10110,6,80.2
79,Senate,32,10205,3,55.9
79,Senate,32,10221,7,64.2
79,Senate,32,10450,3,22.0
79,Senate,32,96738,6,92.3
79,Senate,33,52,7,62.4
79,Senate,33,193,4,98.0
79,Senate,33,296,1,74.5
79,Senate,33,349,6,86.5
79,Senate,33,394,1,94.6
79,Senate,33,404,6,99.2
79,Senate,33,437,4,99.4
79,Senate,33,710,6,99.0
79,Senate,33,1021,1,94.3
79,Senate,33,1027,4,1.5
79,Senate,33,1031,6,96.0
79,Senate,33,1071,1,98.4
79,Senate,33,1194,1,97.7
79,Senate,33,1245,9,96.5
79,Senate,33,1317,1,82.2
79,Senate,33,1330,7,97.8
79,Senate,33,1338,1,99.0
79,Senate,33,1365,6,44.4
79,Senate,33,1489,7,97.9
79,Senate,33,1494,1,74.1
79,Senate,33,1634,4,95.5
79,Senate,33,1678,6,98.4
79,Senate,33,1986,4,98.8
79,Senate,33,2066,1,81.8
79,Senate,33,2656,1,81.7
79,Senate,33,2702,6,99.0
79,Senate,33,2822,7,90.6
79,Senate,33,2901,6,97.5
79,Senate,33,3110,1,97.7
79,Senate,33,3388,4,99.9
79,Senate,33,3536,4,90.8
79,Senate,33,3544,4,86.3
79,Senate,33,3625,4,96.3
79,Senate,33,3783,6,98.9
79,Senate,33,3872,4,99.2
79,Senate,33,3882,1,85.0
79,Senate,33,4150,1,94.8
79,Senate,33,4184,6,98.7
79,Senate,33,4210,1,98.4
79,Senate,33,4227,6,98.5
79,Senate,33,4382,1,98.2
79,Senate,33,4418,6,99.6
79,Senate,33,4483,4,89.6
79,Senate,33,4949,6,84.8
79,Senate,33,4962,7,74.8
79,Senate,33,5009,6,99.0
79,Senate,33,5240,6,99.7
79,Senate,33,5402,1,12.8
79,Senate,33,5452,1,19.9
79,Senate,33,5823,6,98.1
79,Senate,33,5913,4,99.3
79,Senate,33,6107,6,98.2
79,Senate,33,6132,4,79.3
79,Senate,33,6151,4,90.8
79,Senate,33,6242,6,99.5
79,Senate,33,6293,6,98.2
79,Senate,33,6346,6,96.8
79,Senate,33,6394,4,98.0
79,Senate,33,6525,1,91.1
79,Senate,33,6561,6,99.4
79,Senate,33,6629,1,99.4
79,Senate,33,6800,6,98.9
79,Senate,33,6820,6,99.8
79,Senate,33,6836,4,99.2
79,Senate,33,7021,6,49.9
79,Senate,33,7070,6,98.4
79,Senate,33,7126,6,93.9
79,Senate,33,7333,4,99.8
79,Senate,33,7685,6,96.2
79,Senate,33,7780,1,94.1
79,Senate,33,7826,1,89.8
79,Senate,33,7960,7,92.8
79,Senate,33,8138,6,92.3
79,Senate,33,8185,7,86.4
79,Senate,33,8320,4,98.1
79,Senate,33,8476,1,44.7
79,Senate,33,8635,1,88.2
79,Senate,33,8929,6,97.2
79,Senate,33,9125,9,88.1
79,Senate,33,9152,1,98.6
79,Senate,33,9210,6,98.5
79,Senate,33,9291,4,99.3
79,Senate,33,9298,7,96.3
79,Senate,33,9303,4,98.2
79,Senate,33,9401,7,69.7
79,Senate,33,9506,6,97.9
79,Senate,33,9538,6,85.5
79,Senate,33,9604,4,15.4
79,Senate,33,9713,6,98.2
79,Senate,33,9782,6,91.1
79,Senate,33,9984,6,85.6
79,Senate,33,9998,7,99.4
79,Senate,33,10047,1,96.6
79,Senate,33,10110,1,83.3
79,Senate,33,10205,7,98.9
79,Senate,33,10221,7,84.4
79,Senate,33,10450,1,66.8
79,Senate,33,96738,1,20.0
79,Senate,34,52,7,
79,Senate,34,193,3,
79,Senate,34,296,1,
79,Senate,34,349,1,
79,Senate,34,394,1,
79,Senate,34,404,1,
79,Senate,34,437,3,
79,Senate,34,710,1,
79,Senate,34,1021,1,
79,Senate,34,1027,3,
79,Senate,34,1031,1,
79,Senate,34,1071,1,
79,Senate,34,1194,1,
79,Senate,34,1245,9,
79,Senate,34,1317,1,
79,Senate,34,1330,1,
79,Senate,34,1338,1,
79,Senate,34,1365,1,
79,Senate,34,1489,7,
79,Senate,34,1494,1,
79,Senate,34,1634,3,
79,Senate,34,1678,1,
79,Senate,34,1986,3,
79,Senate,34,2066,1,
79,Senate,34,2656,6,
79,Senate,34,2702,1,
79,Senate,34,2822,3,
79,Senate,34,2901,1,
79,Senate,34,3110,1,
79,Senate,34,3388,3,
79,Senate,34,3536,3,
79,Senate,34,3544,3,
79,Senate,34,3625,3,
79,Senate,34,3783,1,
79,Senate,34,3872,3,
79,Senate,34,3882,1,
79,Senate,34,4150,1,
79,Senate,34,4184,1,
79,Senate,34,4210,1,
79,Senate,34,4227,1,
79,Senate,34,4382,1,
79,Senate,34,4418,1,
79,Senate,34,4483,3,
79,Senate,34,4949,1,
79,Senate,34,4962,7,
79,Senate,34,5009,1,
79,Senate,34,5240,1,
79,Senate,34,5402,1,
79,Senate,34,5452,1,
79,Senate,34,5823,1,
